file	category	interpreter	interpreter+shim	jvm+shim	wasm+shim	missing-names-used
chapter3/section5/subsection2/19_integers_definition_2_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/20_integers_definition_2.scm	scheme	1	ok	ok	ok	cons-stream,stream-map
chapter3/section5/subsection2/21_fibs_by_magic_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/22_fibs_by_magic.scm	scheme	1	ok	ok	ok	cons-stream,stream-cdr,stream-map
chapter3/section5/subsection2/23_scale_stream_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/24_scale_stream.scm	scheme	ok	ok	ok	ok	stream-map
chapter3/section5/subsection2/25_double_stream_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/26_double_stream.scm	scheme	1	ok	ok	ok	cons-stream,stream-map
chapter3/section5/subsection2/27_primes_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/28_primes.scm	fragment	1	ok	compile	compile	cons-stream,stream-filter
chapter3/section5/subsection2/29_is_prime2_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/30_is_prime2.scm	fragment	ok	ok	compile	compile	cons-stream,false,stream-car,stream-cdr,true
chapter3/section5/subsection2/31_add_streams_exercise_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/32_add_streams_exercise.scm	scheme	1	ok	ok	ok	cons-stream,stream-map
chapter3/section5/subsection2/33_mul_streams_students.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/34_merge_function_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/35_merge_function.scm	scheme	ok	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-null?
chapter3/section5/subsection2/36_hamming_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/37_hamming_stream.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection2/38.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/01_sqrt_improve_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/02_sqrt_improve.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/03_sqrt_stream.scm	fragment	1	1	-	-	cons-stream,stream-map
chapter3/section5/subsection3/04_sqrt_stream_example.scm	fragment	1	1	-	-	cons-stream,stream-map
chapter3/section5/subsection3/05_pi_stream.scm	fragment	1	1	-	-	cons-stream,stream-car,stream-cdr,stream-map
chapter3/section5/subsection3/06_pi_stream_example.scm	fragment	1	1	-	-	cons-stream,stream-car,stream-cdr,stream-map
chapter3/section5/subsection3/07_euler_transform_example.scm	fragment	1	1	-	-	cons-stream,stream-car,stream-cdr,stream-map,stream-ref
chapter3/section5/subsection3/08_make_tableau.scm	scheme	ok	ok	ok	ok	cons-stream
chapter3/section5/subsection3/09_accelerated_sequence.scm	fragment	1	1	-	-	cons-stream,stream-car,stream-cdr,stream-map,stream-ref
chapter3/section5/subsection3/10_accelerated_sequence_example.scm	fragment	1	1	-	-	cons-stream,stream-car,stream-cdr,stream-map,stream-ref
chapter3/section5/subsection3/11_int_pairs.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/12_prime_sum_pairs_stream.scm	fragment	1	1	-	-	cons-stream,false,stream-car,stream-cdr,stream-filter,true
chapter3/section5/subsection3/13_stream_append_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/14_stream_append.scm	scheme	ok	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-null?
chapter3/section5/subsection3/15_pairs_first_attempt.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/16_pairs_first_attempt_usage.scm	fragment	1	1	-	-	cons-stream
chapter3/section5/subsection3/17_pairs_first_attempt_example.scm	fragment	1	1	-	-	cons-stream
chapter3/section5/subsection3/18_interleave_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/19_interleave.scm	scheme	ok	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-null?
chapter3/section5/subsection3/20_pairs_second_attempt.scm	scheme	1	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-map,stream-null?
chapter3/section5/subsection3/21_pairs_second_attempt_example.scm	fragment	1	1	-	-	cons-stream
chapter3/section5/subsection3/22_integral_1_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection3/23_integral_1.scm	scheme	ok	ok	ok	ok	cons-stream,stream-map
chapter3/section5/subsection4/01_integral_example_4.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection4/02_integral.scm	scheme	ok	ok	ok	ok	cons-stream,force,stream-map
chapter3/section5/subsection4/03_solve.scm	fragment	1	1	-	-	delay,stream-map,stream-ref
chapter3/section5/subsection4/04_solve_optimized.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection4/05_e.scm	fragment	1	1	-	-	stream-ref
chapter3/section5/subsection4/06.scm	scheme	ok	ok	ok	ok	cons-stream,stream-car,stream-cdr,stream-null?,the-empty-stream
chapter3/section5/subsection5/01.scm	fragment	1	1	-	-	
chapter3/section5/subsection5/02_random_numbers.scm	fragment	1	1	-	-	cons-stream,stream-map
chapter3/section5/subsection5/03_random_numbers_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection5/04_cesaro_stream.scm	fragment	1	1	-	-	cons-stream,stream-car,stream-cdr,stream-map
chapter3/section5/subsection5/05_cesaro_stream_example.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection5/06_monte_carlo_stream.scm	fragment	1	1	-	-	cons-stream,sqrt,stream-car,stream-cdr,stream-map
chapter3/section5/subsection5/07_display_pi.scm	scheme	ok	ok	ok	ok	
chapter3/section5/subsection5/08_stream_withdraw.scm	scheme	ok	ok	ok	ok	cons-stream,stream-car,stream-cdr
chapter3/section5/subsection5/09_stream_withdraw_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/01_headline_4_1_1.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/02_eval.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/03_eval_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/04_apply.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection1/05_apply_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/06_list_of_values_without_map.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/07_list_of_values.scm	fragment	1	1	-	-	eval,read
chapter4/section1/subsection1/08_list_of_values_example.scm	fragment	1	1	-	-	eval,read
chapter4/section1/subsection1/09_eval_if.scm	fragment	ok	ok	ok	ok	eval
chapter4/section1/subsection1/10_eval_if_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/11_eval_sequence.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/12_eval_sequence_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/13_eval_block.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/14_list_of_unassigned.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/15_scan_out_declarations.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/16_scan_out_declarations_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/17_eval_block_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/18_eval_return.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/19_eval_return_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/20_eval_assignment.scm	fragment	ok	ok	ok	ok	eval
chapter4/section1/subsection1/21_eval_assignment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/22_eval_definition.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/23_eval_definition_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/24_functions_4_1_1.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/25_parse_and_evaluate.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/26_parse_and_evaluate_test_factorial.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/27_parse_and_evaluate_test_append.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection1/28_parse_and_evaluate_test_map.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/01_parse_declaration.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/02_parse_literal_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/03_parse_literal_example_2.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/04_parse_literal_example_3.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/05_is_literal.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/06_is_literal_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/07_tagged_list.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/08_tagged_list_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/09_literal_value.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/10_literal_value_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/11_make_literal.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/12_variable.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/13_symbol_of_name.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/14_variable_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/15_make_name.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/16_application.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/17_application_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/18_make_application.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/19_if.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/20_if_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/21_lambda.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/22_lambda_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/23_make_lambda_expression.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/24_begin.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/25_begin_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/26_block.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/27_block_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/28_return.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/29_return_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/30_assignment.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/31_assignment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/32_declaration_symbol.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/33_make_constant_declaration.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/34_definition.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/35_definition_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/36_function_declaration.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/37_operator_combination.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/38_operator_combination_to_application.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/39_functions_4_1_2.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/40.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/41_factorial_imperative_2.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/42_factorial_with_loop.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection2/43_factorial_with_while_loop_function.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/01_true_2.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/02_true.scm	scheme	ok	ok	ok	ok	false
chapter4/section1/subsection3/03_true_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/04_make_procedure.scm	scheme	ok	ok	ok	ok	cadddr,caddr,false
chapter4/section1/subsection3/05_make_procedure_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/06_return_value.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/07_return_value_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/08_enclosing_environment.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/09_enclosing_environment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/10_make_frame_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/11_make_frame.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/12_extend_environment.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/13_extend_environment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/14_lookup_variable_value.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/15_lookup_variable_value_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/16_assign_name_value.scm	fragment	ok	ok	compile	compile	
chapter4/section1/subsection3/17_assign_name_value_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection3/18_functions_4_1_3.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/01_setup_environment.scm	fragment	1	1	-	-	false,read,true
chapter4/section1/subsection4/02_setup_environment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/03_the_global_environment.scm	fragment	1	1	-	-	false,read,true
chapter4/section1/subsection4/04_the_global_environment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/05_primitive_procedure.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/06_primitive_procedure_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/07_primitive_procedures_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/08_primitive_constants_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/09_apply_primitive_procedure.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection4/10_apply_primitive_procedure_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/11_functions_4_1_4.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/12_driver_loop.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/13_user_read.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/14_user_print.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection4/15_user_print_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection4/16_driver_loop_example.scm	fragment	1	1	-	-	eval,read
chapter4/section1/subsection4/17_meta_append.scm	fragment	1	1	-	-	eval,read
chapter4/section1/subsection4/18_meta_append_example.scm	fragment	1	1	-	-	eval,read
chapter4/section1/subsection5/01_factorial_4_1_5.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection5/02.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection5/03_evaluate_example_4_1_5.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection6/01_lambda_calculus_factorial.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection6/02.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection6/03.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection6/04_mystery_f.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/01_factorial_4_1_7.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/02_analyze_headline.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/03_evaluate_4_1_7.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection7/04_evaluate_4_1_7_simple_function.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/05_analyze_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/06_analyze.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection7/07_analyze_literal_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/08_analyze_literal.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/09_analyze_variable_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/10_analyze_variable.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection7/11_analyze_application_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/12_analyze_application.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/13_analyze_if_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/14_analyze_if.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/15_analyze_lambda_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/16_analyze_lambda.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/17_analyze_sequence_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/18_analyze_sequence.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/19_analyze_block_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/20_analyze_block.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/21_analyze_return_statement_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/22_analyze_return_statement.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/23_analyze_assignment_example.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/24_analyze_assignment.scm	fragment	ok	ok	ok	ok	
chapter4/section1/subsection7/25_analyze_sequence_2.scm	fragment	ok	ok	compile	compile	
chapter4/section1/subsection7/26_parse_and_evaluate_4_1_7.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/27_evaluate_4_1_7_test_factorial.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/28_evaluate_4_1_7_test_append.scm	scheme	ok	ok	ok	ok	
chapter4/section1/subsection7/29_evaluate_4_1_7_test_map.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection1/01_try_me_example.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection1/02_try_me.scm	embedded-lazy	ok	ok	ok	ok	
chapter4/section2/subsection1/03_unless.scm	embedded-lazy	1	1	-	-	
chapter4/section2/subsection1/04_xs_is_null.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection1/05_unless_example.scm	embedded-lazy	1	1	-	-	
chapter4/section2/subsection1/06_factorial_lazy.scm	embedded-lazy	ok	ok	ok	ok	
chapter4/section2/subsection1/07_factorial_unless_example.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/01_functions_4_1_1_lazy.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/02_eval_lazy_example.scm	fragment	1	1	-	-	eval,read
chapter4/section2/subsection2/03_eval_lazy.scm	fragment	1	1	-	-	eval,exp,read
chapter4/section2/subsection2/04_actual_value_lazy_example.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/05_actual_value_lazy.scm	fragment	ok	ok	ok	ok	eval
chapter4/section2/subsection2/06_apply_lazy_example.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/07_apply_lazy.scm	fragment	ok	ok	compile	compile	
chapter4/section2/subsection2/08_eval_if_lazy_example.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/09_eval_if_lazy.scm	fragment	ok	ok	ok	ok	eval
chapter4/section2/subsection2/10_driver_loop_lazy.scm	fragment	1	1	-	-	read
chapter4/section2/subsection2/11_driver_loop_lazy_example.scm	fragment	1	1	-	-	read
chapter4/section2/subsection2/12_delay_it_lazy.scm	fragment	1	1	-	-	caddr,eval,read
chapter4/section2/subsection2/13_force_it_lazy.scm	fragment	1	1	-	-	eval,read
chapter4/section2/subsection2/14_exercise_4_27_a.scm	fragment	ok	ok	ok	ok	read
chapter4/section2/subsection2/15_exercise_4_27.scm	fragment	1	1	-	-	read
chapter4/section2/subsection2/16_exercise_4_29.scm	fragment	ok	ok	ok	ok	read
chapter4/section2/subsection2/17_exercise_4_30_b.scm	fragment	ok	ok	ok	ok	read
chapter4/section2/subsection2/18_exercise_4_30_c.scm	fragment	ok	ok	ok	ok	read
chapter4/section2/subsection2/19_parse_and_evaluate_lazy.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/20_parse_and_evaluate_test_factorial_lazy.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/21_parse_and_evaluate_test_append_lazy.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/22_parse_and_evaluate_test_map_lazy.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection2/23_parse_and_evaluate_test_try_me_lazy.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/01_pair_lazy_header.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/02_pair_lazy_footer.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/03_pair_lazy_example.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/04_list_lib_test_header.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/05_list_lib_test_footer.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/06_list_lib_test.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/07_lazy_integral_header.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/08_lazy_integral_footer.scm	scheme	ok	ok	ok	ok	
chapter4/section2/subsection3/09_lazy_integral_test.scm	scheme	ok	ok	ok	ok	
chapter4/section3/section3/01_prime_sum_pair_non_det.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/section3/02_prime_sum_pair_non_det_example.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/subsection1/01_list_non_det.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection1/02_require_non_det_example.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection1/03_require_non_det.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection1/04_an_element_of_example.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection1/05_an_element_of.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection1/06_an_integer_starting_from_example.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection1/07_an_integer_starting_from.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection1/08_interaction_non_det.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/subsection1/09_interaction_non_det_2.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/subsection1/10_interaction_non_det_3.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/subsection1/11_interaction_non_det_4.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/subsection1/12_interaction_non_det_5.scm	embedded-amb	1	1	-	-	cons-stream,false,stream-car,stream-cdr,true
chapter4/section3/subsection1/13_pythagorean_triple_amb_example.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection1/14_pythagorean_triple_amb.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection1/15.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection1/16_a_pythagorean_triple_between_2_example.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection1/17_a_pythagorean_triple_between_2.scm	embedded-amb	ok	ok	ok	ok	sqrt
chapter4/section3/subsection2/01_distinct_example.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection2/02_distinct.scm	scheme	ok	ok	ok	ok	false,true
chapter4/section3/subsection2/03_office_move.scm	embedded-amb	1	1	-	-	false,true
chapter4/section3/subsection2/04_office_move_example.scm	fragment	1	1	-	-	
chapter4/section3/subsection2/05_nouns.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection2/06_parse_sentence.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/07_parse_noun_phrase.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/08_parse_word.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/09_unparsed.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection2/10_parse_input.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/11_parse_input_example.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/12_prepositions.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection2/13_parse_prepositional_phrase.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/14_parse_sentence_2.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/15_parse_input_2.scm	embedded-amb	ok	ok	ok	ok	
chapter4/section3/subsection2/16_parse_noun_phrase_2.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/17_parse_input_example_2.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection2/18_multiple_legal_parses.scm	embedded-amb	1	1	-	-	
chapter4/section3/subsection3/01_is_amb_amb.scm	fragment	ok	ok	ok	ok	
chapter4/section3/subsection3/02_analyze_amb_headline.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection3/03_analyze_amb.scm	fragment	ok	ok	ok	ok	
chapter4/section3/subsection3/04_ambeval.scm	fragment	ok	ok	ok	ok	
chapter4/section3/subsection3/05_analyze_literal_amb.scm	scheme	ok	ok	ok	ok	
chapter4/section3/subsection3/06_analyze_variable_amb.scm	fragment	ok	ok	ok	ok	
chapter4/section3/subsection3/07_analyze_lambda_amb.scm	fragment	ok	ok	ok	ok	
